age,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,Label
99,yes,yes,yes,yes,yes,1,0,911,True
76,yes,yes,yes,yes,yes,1,0,160,True
96,yes,yes,yes,yes,yes,1,0,1103,True
72,yes,yes,yes,yes,yes,1,0,1418,True
82,yes,yes,yes,yes,yes,1,0,2754,True
62,yes,yes,yes,yes,yes,1,0,2140,True
76,yes,yes,yes,yes,yes,1,0,2790,True
90,yes,no,yes,yes,yes,1,0,694,True
67,yes,no,yes,yes,yes,1,0,555,True
94,yes,yes,yes,yes,yes,1,0,1360,True
91,no,yes,yes,yes,yes,1,0,2928,True
70,yes,yes,yes,yes,no,1,0,398,True
83,yes,yes,yes,yes,yes,1,0,2113,True
73,yes,yes,yes,yes,yes,1,0,2169,True
78,yes,yes,yes,yes,no,1,0,1815,True
73,yes,yes,yes,yes,yes,1,0,2995,True
90,yes,no,yes,yes,yes,1,0,2570,True
74,yes,yes,no,yes,yes,1,0,765,True
83,yes,yes,yes,yes,yes,1,0,1789,True
82,yes,yes,no,yes,yes,1,0,2264,True
79,yes,yes,yes,no,yes,1,0,703,True
72,yes,yes,yes,yes,yes,1,0,1315,True
91,yes,yes,yes,yes,yes,1,0,2552,True
82,yes,yes,yes,no,yes,1,0,1475,True
77,yes,yes,yes,no,yes,1,0,2223,True
75,yes,no,yes,yes,yes,1,0,2877,True
89,yes,yes,yes,yes,yes,1,0,2175,True
66,yes,yes,yes,yes,yes,1,0,320,True
99,yes,yes,yes,yes,yes,1,0,2501,True
70,yes,yes,yes,yes,yes,1,0,333,True
82,yes,yes,yes,yes,yes,1,0,2162,True
63,yes,yes,yes,yes,yes,1,0,612,True
99,yes,yes,no,yes,yes,1,0,2317,True
66,yes,yes,yes,yes,yes,1,0,979,True
86,yes,yes,no,yes,yes,1,0,2768,True
99,yes,yes,yes,yes,yes,1,0,450,True
85,yes,yes,yes,yes,yes,1,0,2993,True
70,yes,yes,yes,yes,yes,1,0,2626,True
75,yes,yes,no,yes,yes,1,0,176,True
72,yes,yes,yes,yes,yes,1,0,1344,True
68,no,yes,yes,yes,yes,1,0,580,True
76,yes,yes,yes,yes,yes,1,0,2331,True
97,yes,yes,yes,no,yes,1,0,131,True
62,no,yes,yes,yes,yes,1,0,437,True
97,yes,no,yes,yes,yes,1,0,1727,True
94,yes,yes,yes,yes,yes,1,0,1024,True
81,yes,yes,yes,no,yes,1,0,2153,True
97,yes,yes,yes,yes,yes,1,0,1687,True
76,yes,yes,no,yes,yes,1,0,1269,True
83,yes,yes,no,yes,yes,1,0,722,True
91,yes,yes,yes,yes,no,1,0,2422,True
73,yes,yes,yes,yes,no,1,0,2688,True
69,yes,yes,yes,yes,yes,1,0,1285,True
67,yes,yes,yes,yes,yes,1,0,87,True
100,yes,yes,yes,yes,yes,1,0,671,True
70,yes,yes,yes,yes,yes,1,0,2875,True
68,yes,yes,yes,yes,yes,1,0,2895,True
71,yes,yes,yes,yes,yes,1,0,144,True
79,yes,yes,yes,yes,no,1,0,902,True
66,yes,yes,yes,yes,yes,1,0,1999,True
82,yes,yes,yes,yes,no,1,0,1270,True
85,no,yes,yes,yes,yes,1,0,2386,True
73,yes,yes,yes,yes,yes,1,0,1116,True
92,yes,no,yes,yes,yes,1,0,2375,True
97,yes,yes,yes,yes,yes,1,0,2972,True
84,yes,yes,yes,no,yes,1,0,1539,True
88,no,yes,yes,yes,yes,1,0,2145,True
89,no,yes,yes,yes,yes,1,0,642,True
96,yes,yes,yes,yes,yes,1,0,2168,True
88,yes,yes,yes,yes,yes,1,0,13,True
70,yes,yes,yes,no,yes,1,0,2107,True
89,yes,yes,yes,yes,yes,1,0,547,True
79,yes,yes,no,yes,yes,1,0,1614,True
93,no,yes,yes,yes,yes,1,0,2414,True
72,yes,yes,yes,yes,no,1,0,1627,True
98,yes,yes,yes,yes,yes,1,0,2052,True
66,yes,yes,no,yes,yes,1,0,175,True
61,yes,yes,yes,no,yes,1,0,2781,True
76,yes,yes,yes,yes,yes,1,0,423,True
90,no,yes,yes,yes,yes,1,0,2865,True
70,yes,no,yes,yes,yes,1,0,739,True
99,yes,yes,yes,yes,yes,1,0,535,True
70,yes,yes,yes,yes,yes,1,0,2797,True
69,yes,no,yes,yes,yes,1,0,397,True
76,yes,yes,yes,yes,yes,1,0,312,True
72,yes,yes,no,yes,yes,1,0,1218,True
84,no,yes,yes,yes,yes,1,0,1589,True
67,yes,no,yes,yes,yes,1,0,1283,True
79,yes,yes,yes,yes,yes,1,0,1824,True
78,yes,yes,yes,yes,no,1,0,901,True
97,yes,yes,no,yes,yes,1,0,1007,True
73,yes,yes,no,yes,yes,1,0,2557,True
93,yes,yes,yes,yes,yes,1,0,2730,True
91,yes,yes,yes,yes,yes,1,0,2334,True
65,yes,yes,yes,yes,yes,1,0,2047,True
98,yes,yes,yes,no,yes,1,0,2439,True
91,no,yes,yes,yes,yes,1,0,998,True
82,yes,yes,yes,yes,yes,1,0,103,True
83,no,yes,yes,yes,yes,1,0,489,True
88,yes,yes,yes,yes,yes,1,0,2384,True
100,yes,yes,no,yes,yes,1,0,1576,True
86,no,yes,yes,yes,yes,1,0,2950,True
68,no,yes,yes,yes,yes,1,0,126,True
90,yes,yes,yes,yes,yes,1,0,2203,True
97,yes,yes,yes,no,yes,1,0,1002,True
71,no,yes,yes,yes,yes,1,0,1397,True
95,yes,yes,yes,yes,yes,1,0,1171,True
90,yes,no,yes,yes,yes,1,0,982,True
84,yes,yes,yes,no,yes,1,0,1520,True
84,yes,no,yes,yes,yes,1,0,921,True
70,yes,yes,yes,yes,yes,1,0,2892,True
78,yes,yes,yes,yes,yes,1,0,567,True
60,yes,yes,yes,yes,yes,1,0,256,True
84,yes,yes,yes,yes,yes,1,0,763,True
94,yes,yes,yes,yes,yes,1,0,624,True
71,yes,yes,yes,yes,no,1,0,132,True
73,yes,yes,yes,yes,yes,1,0,1221,True
100,yes,no,yes,yes,yes,1,0,2349,True
69,yes,yes,yes,no,yes,1,0,279,True
82,yes,yes,yes,yes,yes,1,0,1594,True
77,yes,yes,no,yes,yes,1,0,1394,True
95,yes,yes,yes,yes,yes,1,0,2424,True
91,yes,yes,yes,yes,no,1,0,1412,True
78,yes,yes,yes,yes,yes,1,0,1868,True
97,yes,yes,yes,yes,yes,1,0,2521,True
82,yes,yes,no,yes,yes,1,0,384,True
67,yes,no,yes,yes,yes,1,0,2045,True
75,yes,yes,no,yes,yes,1,0,1051,True
67,yes,yes,yes,yes,yes,1,0,2410,True
61,yes,yes,yes,yes,yes,1,0,2654,True
70,yes,yes,yes,yes,no,1,0,729,True
99,yes,yes,no,yes,yes,1,0,694,True
89,yes,yes,yes,no,yes,1,0,1235,True
100,no,yes,yes,yes,yes,1,0,2035,True
87,yes,yes,yes,yes,no,1,0,2607,True
74,no,yes,yes,yes,yes,1,0,411,True
81,yes,yes,yes,no,yes,1,0,1584,True
77,yes,yes,yes,yes,yes,1,0,965,True
82,no,yes,yes,yes,yes,1,0,872,True
65,yes,yes,yes,yes,yes,1,0,2256,True
78,yes,yes,no,yes,yes,1,0,2438,True
95,no,yes,yes,yes,yes,1,0,1888,True
82,yes,yes,yes,yes,yes,1,0,55,True
61,yes,yes,yes,yes,no,1,0,2396,True
81,yes,yes,yes,yes,no,1,0,1371,True
87,no,yes,yes,yes,yes,1,0,1111,True
77,yes,yes,yes,yes,yes,1,0,697,True
69,yes,no,yes,yes,yes,1,0,1288,True
95,no,yes,yes,yes,yes,1,0,739,True
84,yes,yes,yes,yes,yes,1,0,2989,True
88,yes,no,yes,yes,yes,1,0,370,True
61,yes,yes,yes,no,yes,1,0,1947,True
92,yes,yes,yes,yes,yes,1,0,1075,True
96,yes,yes,yes,yes,no,1,0,1865,True
65,yes,no,yes,yes,yes,1,0,1120,True
88,yes,no,yes,yes,yes,1,0,2680,True
71,yes,yes,yes,no,yes,1,0,815,True
90,yes,yes,yes,yes,yes,1,0,559,True
84,yes,yes,yes,yes,yes,1,0,671,True
100,yes,yes,yes,yes,yes,1,0,135,True
87,yes,yes,yes,yes,yes,1,0,2688,True
85,yes,yes,yes,yes,yes,1,0,568,True
71,yes,yes,yes,no,yes,1,0,917,True
86,yes,yes,yes,yes,yes,1,0,2915,True
82,yes,yes,yes,yes,yes,1,0,2134,True
79,yes,yes,yes,yes,no,1,0,421,True
82,yes,yes,yes,yes,yes,1,0,1053,True
71,yes,yes,yes,yes,yes,1,0,1442,True
66,yes,yes,yes,yes,yes,1,0,1726,True
83,yes,yes,yes,yes,yes,1,0,54,True
82,yes,yes,yes,yes,yes,1,0,2023,True
90,yes,yes,yes,yes,yes,1,0,2009,True
66,yes,yes,yes,yes,yes,1,0,2150,True
87,yes,yes,yes,no,yes,1,0,2607,True
98,yes,no,yes,yes,yes,1,0,1510,True
94,yes,yes,yes,no,yes,1,0,2031,True
79,no,yes,yes,yes,yes,1,0,63,True
77,yes,yes,yes,yes,no,1,0,981,True
72,yes,yes,yes,no,yes,1,0,2302,True
95,yes,yes,yes,yes,yes,1,0,1749,True
71,yes,yes,yes,yes,no,1,0,1485,True
63,yes,yes,yes,no,yes,1,0,578,True
69,yes,yes,yes,yes,yes,1,0,188,True
77,yes,yes,yes,yes,yes,1,0,2606,True
83,yes,yes,yes,yes,yes,1,0,72,True
70,yes,yes,yes,yes,yes,1,0,2178,True
83,no,yes,yes,yes,yes,1,0,1384,True
98,yes,yes,yes,no,yes,1,0,2553,True
76,yes,yes,yes,yes,yes,1,0,1437,True
61,yes,yes,no,yes,yes,1,0,1950,True
63,yes,yes,yes,yes,yes,1,0,2339,True
96,yes,yes,yes,yes,no,1,0,2541,True
86,yes,yes,yes,yes,yes,1,0,666,True
77,yes,yes,yes,yes,yes,1,0,1075,True
84,yes,yes,yes,yes,yes,1,0,581,True
82,yes,yes,no,yes,yes,1,0,1830,True
79,no,yes,yes,yes,yes,1,0,2479,True
66,yes,yes,yes,yes,yes,1,0,713,True
65,yes,yes,yes,yes,yes,1,0,1109,True
69,yes,yes,yes,yes,yes,1,0,2141,True
84,yes,yes,yes,yes,yes,1,0,1212,True
73,yes,yes,yes,yes,yes,1,0,2280,True
95,yes,yes,yes,yes,yes,1,0,1785,True
68,yes,yes,yes,no,yes,1,0,2813,True
98,yes,yes,no,yes,yes,1,0,375,True
88,yes,yes,yes,yes,yes,1,0,2378,True
81,yes,yes,yes,no,yes,1,0,2044,True
97,no,yes,yes,yes,yes,1,0,1184,True
78,no,yes,yes,yes,yes,1,0,2921,True
67,yes,yes,no,yes,yes,1,0,2392,True
71,yes,yes,no,yes,yes,1,0,2322,True
77,yes,yes,yes,yes,yes,1,0,2419,True
71,yes,yes,yes,yes,yes,1,0,722,True
72,yes,yes,yes,yes,yes,1,0,842,True
97,yes,yes,yes,yes,no,1,0,1561,True
66,yes,yes,no,yes,yes,1,0,502,True
91,yes,yes,yes,yes,yes,1,0,379,True
87,yes,yes,yes,yes,yes,1,0,2369,True
77,yes,yes,yes,no,yes,1,0,360,True
61,yes,yes,yes,yes,yes,1,0,631,True
94,yes,yes,no,yes,yes,1,0,823,True
97,yes,yes,yes,yes,yes,1,0,951,True
100,yes,yes,yes,yes,yes,1,0,2402,True
86,yes,yes,yes,no,yes,1,0,1130,True
88,yes,yes,yes,yes,yes,1,0,2248,True
89,yes,yes,yes,yes,yes,1,0,2084,True
94,yes,no,yes,yes,yes,1,0,1908,True
97,yes,yes,yes,yes,yes,1,0,925,True
99,yes,yes,yes,yes,yes,1,0,1209,True
94,yes,yes,yes,yes,yes,1,0,217,True
71,yes,yes,yes,yes,yes,1,0,2902,True
83,yes,yes,yes,no,yes,1,0,357,True
80,yes,yes,no,yes,yes,1,0,846,True
85,yes,yes,yes,yes,yes,1,0,2682,True
88,yes,yes,yes,yes,yes,1,0,1178,True
97,yes,yes,yes,no,yes,1,0,2876,True
77,yes,yes,yes,no,yes,1,0,428,True
69,yes,yes,yes,yes,yes,1,0,1014,True
83,yes,yes,yes,yes,yes,1,0,1583,True
73,yes,no,yes,yes,yes,1,0,1892,True
80,yes,yes,yes,yes,yes,1,0,701,True
78,yes,yes,yes,yes,yes,1,0,1447,True
62,yes,yes,yes,yes,yes,1,0,2839,True
75,yes,yes,no,yes,yes,1,0,2752,True
61,yes,yes,yes,no,yes,1,0,2835,True
67,no,yes,yes,yes,yes,1,0,562,True
64,yes,yes,yes,no,yes,1,0,2540,True
86,yes,yes,yes,yes,yes,1,0,762,True
89,yes,yes,yes,yes,yes,1,0,1485,True
99,no,yes,yes,yes,yes,1,0,2121,True
92,no,yes,yes,yes,yes,1,0,2228,True
78,yes,yes,yes,yes,yes,1,0,2145,True
85,yes,yes,no,yes,yes,1,0,2499,True
81,no,yes,yes,yes,yes,1,0,1531,True
91,yes,yes,no,yes,yes,1,0,2723,True
90,yes,yes,yes,no,yes,1,0,322,True
99,yes,yes,yes,yes,yes,1,0,1242,True
94,yes,yes,yes,yes,yes,1,0,2230,True
78,yes,yes,yes,yes,yes,1,0,2845,True
89,yes,yes,no,yes,yes,1,0,1428,True
65,yes,yes,yes,yes,yes,1,0,264,True
75,yes,yes,yes,yes,yes,1,0,2012,True
75,yes,yes,yes,yes,yes,1,0,1702,True
73,yes,yes,yes,yes,yes,1,0,2597,True
86,yes,yes,yes,yes,yes,1,0,1817,True
61,yes,yes,yes,yes,no,1,0,916,True
67,yes,yes,no,yes,yes,1,0,1005,True
79,yes,no,yes,yes,yes,1,0,674,True
69,yes,no,yes,yes,yes,1,0,538,True
98,no,yes,yes,yes,yes,1,0,273,True
61,yes,yes,yes,yes,yes,1,0,2047,True
68,no,yes,yes,yes,yes,1,0,936,True
80,no,yes,yes,yes,yes,1,0,1429,True
85,yes,yes,yes,yes,yes,1,0,822,True
85,yes,no,yes,yes,yes,1,0,267,True
84,yes,yes,no,yes,yes,1,0,2168,True
71,yes,yes,yes,yes,yes,1,0,2679,True
98,no,yes,yes,yes,yes,1,0,1519,True
94,yes,yes,yes,yes,no,1,0,1557,True
89,yes,yes,yes,yes,yes,1,0,502,True
60,yes,yes,yes,yes,no,1,0,480,True
95,yes,yes,yes,yes,yes,1,0,2479,True
97,yes,yes,no,yes,yes,1,0,1233,True
68,yes,yes,yes,yes,yes,1,0,838,True
83,yes,yes,yes,no,yes,1,0,1032,True
70,yes,yes,yes,yes,yes,1,0,1259,True
98,no,yes,yes,yes,yes,1,0,2588,True
63,yes,yes,yes,yes,yes,1,0,1179,True
96,no,yes,yes,yes,yes,1,0,1571,True
97,no,yes,yes,yes,yes,1,0,1532,True
94,yes,yes,yes,yes,yes,1,0,513,True
83,no,yes,yes,yes,yes,1,0,1786,True
70,yes,yes,yes,yes,yes,1,0,163,True
98,yes,yes,yes,yes,yes,1,0,2395,True
68,yes,no,yes,yes,yes,1,0,2671,True
68,no,yes,yes,yes,yes,1,0,836,True
62,yes,yes,yes,yes,yes,1,0,1950,True
86,yes,yes,yes,yes,yes,1,0,1096,True
88,yes,yes,yes,yes,yes,1,0,1216,True
74,yes,no,yes,yes,yes,1,0,1895,True
97,yes,yes,yes,yes,yes,1,0,1389,True
83,yes,yes,yes,yes,yes,1,0,2431,True
92,yes,yes,yes,yes,no,1,0,755,True
89,no,yes,yes,yes,yes,1,0,1565,True
91,yes,yes,yes,no,yes,1,0,175,True
95,yes,yes,yes,yes,yes,1,0,789,True
79,yes,yes,yes,no,yes,1,0,1421,True
66,yes,yes,no,yes,yes,1,0,864,True
100,yes,yes,yes,yes,yes,1,0,563,True
79,yes,yes,yes,yes,yes,1,0,2737,True
69,yes,yes,yes,yes,yes,1,0,110,True
87,yes,yes,yes,yes,yes,1,0,2598,True
97,yes,yes,yes,yes,yes,1,0,368,True
72,yes,yes,yes,yes,no,1,0,441,True
76,yes,yes,yes,yes,no,1,0,1922,True
89,no,yes,yes,yes,yes,1,0,1544,True
70,yes,yes,yes,yes,yes,1,0,1950,True
79,yes,yes,no,yes,yes,1,0,2494,True
84,yes,yes,yes,yes,no,1,0,1911,True
74,yes,yes,yes,yes,yes,1,0,1546,True
74,yes,yes,yes,yes,yes,1,0,2016,True
81,yes,yes,yes,yes,yes,1,0,2179,True
88,yes,yes,yes,yes,yes,1,0,1867,True
83,yes,yes,yes,no,yes,1,0,2628,True
79,yes,yes,yes,yes,yes,1,0,2793,True
81,yes,yes,yes,yes,no,1,0,1306,True
89,yes,yes,yes,no,yes,1,0,2921,True
72,yes,yes,yes,yes,yes,1,0,2458,True
93,yes,yes,yes,yes,no,1,0,52,True
81,yes,yes,yes,yes,yes,1,0,1335,True
67,yes,yes,yes,yes,yes,1,0,1952,True
90,no,yes,yes,yes,yes,1,0,475,True
98,yes,yes,yes,yes,no,1,0,548,True
99,yes,yes,yes,yes,yes,1,0,863,True
71,yes,yes,yes,yes,yes,1,0,2607,True
73,yes,yes,yes,yes,yes,1,0,2054,True
93,yes,yes,yes,yes,yes,1,0,2727,True
71,yes,yes,yes,yes,yes,1,0,658,True
96,yes,yes,yes,yes,yes,1,0,1215,True
96,no,yes,yes,yes,yes,1,0,2827,True
76,yes,yes,yes,yes,no,1,0,1139,True
85,yes,yes,yes,yes,no,1,0,2363,True
87,yes,yes,yes,yes,yes,1,0,1382,True
77,yes,yes,yes,yes,no,1,0,1845,True
67,yes,yes,yes,yes,yes,1,0,2218,True
68,yes,no,yes,yes,yes,1,0,2565,True
69,yes,no,yes,yes,yes,1,0,756,True
79,yes,yes,yes,no,yes,1,0,844,True
87,yes,yes,yes,yes,yes,1,0,1368,True
73,yes,yes,yes,yes,yes,1,0,1095,True
86,yes,yes,yes,yes,yes,1,0,2880,True
60,yes,yes,yes,yes,yes,1,0,2063,True
80,yes,yes,yes,yes,yes,1,0,643,True
93,yes,yes,yes,yes,yes,1,0,1905,True
70,yes,yes,no,yes,yes,1,0,2967,True
88,yes,no,yes,yes,yes,1,0,2603,True
77,yes,yes,yes,yes,yes,1,0,2220,True
95,yes,yes,yes,yes,yes,1,0,1187,True
64,yes,yes,yes,yes,yes,1,0,2752,True
86,yes,yes,yes,yes,yes,1,0,2836,True
84,yes,yes,yes,no,yes,1,0,674,True
95,yes,yes,yes,yes,no,1,0,2614,True
92,yes,yes,yes,yes,yes,1,0,569,True
79,yes,yes,no,yes,yes,1,0,1105,True
99,yes,yes,no,yes,yes,1,0,2210,True
77,yes,yes,yes,yes,yes,1,0,1781,True
71,no,yes,yes,yes,yes,1,0,2739,True
87,yes,yes,yes,yes,yes,1,0,2848,True
98,no,yes,yes,yes,yes,1,0,2361,True
73,yes,yes,yes,yes,yes,1,0,36,True
90,yes,no,yes,yes,yes,1,0,102,True
63,no,yes,yes,yes,yes,1,0,1485,True
75,yes,yes,yes,no,yes,1,0,2448,True
75,yes,yes,yes,yes,yes,1,0,313,True
97,yes,yes,yes,yes,yes,1,0,1273,True
72,yes,yes,yes,yes,yes,1,0,47,True
65,yes,yes,no,yes,yes,1,0,2825,True
76,yes,yes,yes,yes,yes,1,0,1389,True
71,yes,yes,yes,yes,yes,1,0,2920,True
90,yes,yes,yes,yes,yes,1,0,1390,True
65,yes,yes,yes,yes,yes,1,0,1294,True
73,yes,yes,yes,yes,no,1,0,1121,True
83,yes,yes,no,yes,yes,1,0,1398,True
99,yes,yes,yes,no,yes,1,0,597,True
62,yes,yes,yes,yes,yes,1,0,2508,True
79,yes,yes,yes,yes,yes,1,0,2303,True
83,yes,yes,yes,yes,yes,1,0,2853,True
86,yes,yes,yes,yes,yes,1,0,386,True
77,yes,yes,yes,yes,yes,1,0,2213,True
96,yes,yes,yes,yes,no,1,0,814,True
68,yes,yes,yes,yes,yes,1,0,1380,True
92,yes,yes,yes,yes,yes,1,0,492,True
70,yes,yes,yes,yes,no,1,0,1548,True
88,yes,yes,yes,yes,no,1,0,1515,True
71,yes,yes,yes,yes,yes,1,0,623,True
72,yes,yes,yes,yes,no,1,0,437,True
91,yes,yes,yes,yes,yes,1,0,2005,True
86,yes,yes,yes,no,yes,1,0,415,True
77,yes,yes,no,yes,yes,1,0,2709,True
82,yes,yes,yes,yes,yes,1,0,1270,True
84,yes,yes,yes,no,yes,1,0,1523,True
90,yes,yes,yes,yes,yes,1,0,2726,True
92,no,yes,yes,yes,yes,1,0,2541,True
93,yes,yes,no,yes,yes,1,0,2998,True
95,yes,yes,yes,yes,yes,1,0,467,True
88,yes,yes,yes,yes,yes,1,0,2690,True
81,yes,yes,yes,yes,yes,1,0,1366,True
87,yes,yes,yes,yes,yes,1,0,659,True
94,no,yes,yes,yes,yes,1,0,1549,True
94,yes,yes,yes,yes,yes,1,0,804,True
93,yes,yes,yes,yes,yes,1,0,29,True
72,yes,yes,yes,yes,no,1,0,1845,True
99,yes,yes,yes,yes,no,1,0,786,True
96,yes,yes,yes,no,yes,1,0,1106,True
60,yes,yes,yes,yes,yes,1,0,1777,True
76,yes,yes,yes,yes,yes,1,0,234,True
100,no,yes,yes,yes,yes,1,0,1783,True
94,no,yes,yes,yes,yes,1,0,2776,True
65,yes,yes,yes,yes,no,1,0,1043,True
71,yes,yes,yes,yes,yes,1,0,1697,True
79,yes,yes,yes,yes,yes,1,0,1419,True
79,yes,yes,yes,yes,yes,1,0,665,True
77,no,yes,yes,yes,yes,1,0,481,True
66,yes,yes,yes,yes,yes,1,0,2564,True
80,yes,no,yes,yes,yes,1,0,2963,True
69,yes,no,yes,yes,yes,1,0,558,True
75,yes,yes,yes,yes,yes,1,0,691,True
89,yes,no,yes,yes,yes,1,0,487,True
73,yes,yes,yes,yes,yes,1,0,115,True
89,no,yes,yes,yes,yes,1,0,54,True
80,yes,yes,yes,yes,yes,1,0,2984,True
83,yes,no,yes,yes,yes,1,0,1502,True
74,yes,yes,yes,yes,yes,1,0,243,True
84,no,yes,yes,yes,yes,1,0,1235,True
92,yes,yes,yes,yes,yes,1,0,1204,True
80,yes,yes,yes,yes,yes,1,0,1691,True
78,yes,yes,yes,yes,yes,1,0,1198,True
67,yes,yes,yes,yes,no,1,0,1608,True
83,yes,yes,yes,yes,yes,1,0,1160,True
67,yes,yes,yes,yes,yes,1,0,2103,True
79,yes,yes,yes,yes,yes,1,0,2457,True
96,yes,yes,yes,yes,yes,1,0,2435,True
84,yes,yes,yes,yes,yes,1,0,1707,True
85,no,yes,yes,yes,yes,1,0,1435,True
74,yes,yes,yes,no,yes,1,0,827,True
94,yes,yes,yes,yes,yes,1,0,2016,True
80,yes,no,yes,yes,yes,1,0,2258,True
92,yes,yes,yes,yes,yes,1,0,2689,True
74,yes,yes,no,yes,yes,1,0,1796,True
70,yes,yes,yes,yes,yes,1,0,2024,True
81,yes,yes,yes,yes,yes,1,0,1991,True
100,yes,yes,yes,yes,no,1,0,1388,True
86,yes,yes,yes,yes,no,1,0,1002,True
89,yes,yes,yes,yes,no,1,0,159,True
98,yes,yes,yes,no,yes,1,0,993,True
71,yes,yes,no,yes,yes,1,0,631,True
61,yes,yes,yes,yes,yes,1,0,1944,True
68,yes,yes,yes,yes,yes,1,0,277,True
94,yes,yes,no,yes,yes,1,0,1193,True
96,yes,no,yes,yes,yes,1,0,1201,True
67,yes,yes,yes,yes,no,1,0,2706,True
80,yes,yes,yes,yes,yes,1,0,613,True
94,yes,yes,yes,yes,yes,1,0,2389,True
85,no,yes,yes,yes,yes,1,0,1648,True
97,yes,yes,yes,yes,yes,1,0,779,True
96,yes,no,yes,yes,yes,1,0,1206,True
66,yes,no,yes,yes,yes,1,0,617,True
95,yes,yes,yes,yes,yes,1,0,1961,True
93,no,yes,yes,yes,yes,1,0,899,True
99,yes,yes,yes,yes,yes,1,0,1494,True
70,yes,yes,yes,yes,yes,1,0,482,True
89,yes,yes,yes,yes,yes,1,0,1592,True
94,yes,yes,yes,yes,no,1,0,2708,True
83,yes,yes,yes,yes,yes,1,0,1683,True
74,yes,yes,yes,yes,yes,1,0,2884,True
97,yes,yes,yes,yes,yes,1,0,475,True
81,yes,yes,yes,yes,yes,1,0,1282,True
75,yes,no,yes,yes,yes,1,0,2720,True
81,yes,yes,yes,yes,no,1,0,2105,True
69,yes,yes,no,yes,yes,1,0,1449,True
75,yes,yes,yes,yes,yes,1,0,80,True
72,yes,yes,no,yes,yes,1,0,2317,True
84,yes,yes,yes,no,yes,1,0,549,True
62,yes,yes,yes,yes,yes,1,0,2828,True
96,yes,yes,no,yes,yes,1,0,1755,True
68,no,yes,yes,yes,yes,1,0,913,True
90,yes,yes,yes,yes,yes,1,0,150,True
65,yes,yes,yes,yes,no,1,0,540,True
84,yes,yes,yes,no,yes,1,0,1929,True
64,yes,no,yes,yes,yes,1,0,1031,True
97,yes,yes,yes,yes,yes,1,0,2756,True
70,yes,yes,yes,yes,yes,1,0,1035,True
84,yes,yes,yes,yes,yes,1,0,858,True
83,yes,no,yes,yes,yes,1,0,576,True
88,yes,yes,yes,yes,yes,1,0,709,True
73,yes,yes,yes,yes,no,1,0,5,True
68,yes,no,yes,yes,yes,1,0,2595,True
73,yes,yes,yes,yes,yes,1,0,2323,True
99,yes,yes,yes,yes,yes,1,0,1237,True
86,yes,yes,yes,yes,yes,1,0,2500,True
85,yes,no,yes,yes,yes,1,0,642,True
96,yes,yes,yes,yes,yes,1,0,1291,True
95,yes,no,yes,yes,yes,1,0,209,True
62,yes,yes,yes,yes,no,1,0,2691,True
86,yes,yes,yes,yes,no,1,0,1996,True
65,yes,yes,yes,yes,yes,1,0,2972,True
78,no,yes,yes,yes,yes,1,0,1923,True
100,yes,yes,yes,yes,yes,1,0,63,True
83,yes,yes,yes,yes,yes,1,0,2925,True
70,yes,yes,yes,yes,yes,1,0,1524,True
65,yes,yes,no,yes,yes,1,0,2392,True
63,yes,no,yes,yes,yes,1,0,1667,True
86,yes,yes,no,yes,yes,1,0,459,True
87,yes,no,yes,yes,yes,1,0,1140,True
66,yes,yes,yes,yes,yes,1,0,342,True
70,yes,yes,yes,no,yes,1,0,1227,True
60,yes,yes,yes,yes,yes,1,0,1030,True
87,yes,yes,yes,yes,yes,1,0,2047,True
98,no,yes,yes,yes,yes,1,0,2769,True
84,yes,yes,yes,yes,yes,1,0,1867,True
88,yes,yes,yes,yes,yes,1,0,2725,True
64,yes,yes,yes,yes,yes,1,0,1226,True
65,yes,no,yes,yes,yes,1,0,2739,True
99,yes,yes,no,yes,yes,1,0,212,True
88,yes,yes,yes,yes,yes,1,0,1863,True
84,yes,yes,yes,yes,no,1,0,277,True
63,yes,yes,yes,yes,yes,1,0,619,True
96,yes,yes,yes,yes,yes,1,0,954,True
70,yes,yes,yes,yes,no,1,0,2356,True
91,yes,yes,yes,yes,yes,1,0,108,True
77,yes,no,yes,yes,yes,1,0,1342,True
61,yes,yes,yes,yes,yes,1,0,0,True
82,yes,yes,yes,no,yes,1,0,1775,True
84,yes,yes,yes,yes,yes,1,0,1729,True
85,yes,yes,yes,yes,yes,1,0,892,True
96,yes,yes,yes,yes,yes,1,0,1462,True
71,yes,yes,no,yes,yes,1,0,1709,True
73,yes,no,yes,yes,yes,1,0,846,True
77,no,yes,yes,yes,yes,1,0,187,True
67,yes,yes,yes,no,yes,1,0,308,True
97,yes,yes,no,yes,yes,1,0,2907,True
85,no,yes,yes,yes,yes,1,0,2152,True
87,yes,yes,yes,yes,yes,1,0,1632,True
96,yes,yes,yes,yes,no,1,0,2144,True
65,yes,yes,yes,yes,yes,1,0,1505,True
78,yes,yes,yes,yes,no,1,0,978,True
66,yes,yes,yes,yes,yes,1,0,551,True
86,yes,yes,yes,yes,yes,1,0,274,True
98,yes,yes,yes,yes,yes,1,0,2494,True
96,yes,yes,yes,yes,yes,1,0,1957,True
69,yes,yes,yes,yes,yes,1,0,1711,True
99,yes,yes,no,yes,yes,1,0,327,True
77,yes,yes,yes,yes,no,1,0,2415,True
